# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
NKAIN1             1   31652592   31712734     58       6  689587     -0.58829   -0.00015148     -0.58814
SNRNP40            1   31732415   31769644     33       3  692866      0.78267   -0.00015148      0.78283
ZCCHC17            1   31769832   31838569     54       5  681864       1.0198   -0.00015148       1.0199
FABP3              1   31838100   31845923      5       2  685281    -0.045643   -0.00015148    -0.045491
SERINC2            1   31882412   31907527     11       1  672057      0.16106   -0.00015148      0.16121
TINAGL1            1   32042086   32053290      3       1  678214       1.3604   -0.00015148       1.3606
HCRTR1             1   32083290   32093214      8       2  689399       3.9386   -0.00015148       3.9387
PEF1               1   32095463   32110838     10       2  688994       4.0666   -0.00015148       4.0668
COL16A1            1   32117848   32169768     46       8  680267       5.4324   -0.00015148       5.4325
ADGRB2             1   32192718   32230494     12       3  661815       3.5418   -0.00015148        3.542
SPOCD1             1   32256023   32281630     10       3  685546      0.45839   -0.00015148      0.45854
PTP4A2             1   32372022   32403988     10       3  671566       -1.213   -0.00015148      -1.2128
KHDRBS1            1   32479295   32526460      3       2  682063       1.8284   -0.00015148       1.8286
TMEM39B            1   32538503   32568467      7       1  687540       1.8209   -0.00015148       1.8211
KPNA6              1   32573644   32642169      5       2  671362       1.8318   -0.00015148       1.8319
TXLNA              1   32645293   32663886      2       1  686308       1.8692   -0.00015148       1.8694
IQCC               1   32671236   32674288      2       1  666710        1.614   -0.00015148       1.6141
DCDC2B             1   32674695   32681797      2       1  554646        1.503   -0.00015148       1.5032
TMEM234            1   32680040   32687954      4       2  622088       2.2876   -0.00015148       2.2878
EIF3I              1   32687971   32697205      2       1  687314       1.4918   -0.00015148       1.4919
FAM167B            1   32712818   32714461      1       1  580285      0.27775   -0.00015148       0.2779
LCK                1   32716840   32751766      3       2  680791      -2.2068   -0.00015148      -2.2066
HDAC1              1   32757708   32799227      2       1  586601       1.3065   -0.00015148       1.3067
BSDC1              1   32830704   32860062      2       1  663302       2.0583   -0.00015148       2.0585
ZBTB8B             1   32930658   32953460      3       1  683115       1.5052   -0.00015148       1.5053
ZBTB8A             1   33004772   33071542     30       3  681417      0.69675   -0.00015148      0.69691
ZBTB8OS            1   33086421   33116565      8       1  688899        1.144   -0.00015148       1.1442
RBBP4              1   33116749   33151812     20       2  691461       1.2287   -0.00015148       1.2289
SYNC               1   33145507   33168361     13       2  687620      0.85384   -0.00015148      0.85399
KIAA1522           1   33207492   33240571      9       3  690052       4.6259   -0.00015148       4.6261
YARS               1   33240840   33283633     15       3  690845       3.9423   -0.00015148       3.9425
S100PBP            1   33282368   33324480     17       4  685403       4.7223   -0.00015148       4.7224
FNDC5              1   33327869   33338093      5       2  670324       4.9428   -0.00015148        4.943
HPCA               1   33351688   33360247      3       1  689988       3.9536   -0.00015148       3.9538
TMEM54             1   33360196   33367041      2       1  656034        3.088   -0.00015148       3.0882
RNF19B             1   33402050   33430467     13       2  682455        3.523   -0.00015148       3.5231
AK2                1   33473541   33502512     12       2  682566     -0.67212   -0.00015148     -0.67197
AZIN2              1   33546711   33586132      6       2  674903     -0.81836   -0.00015148     -0.81821
TRIM62             1   33611000   33647671     23       1  686202      0.26924   -0.00015148      0.26939
ZNF362             1   33721908   33766321     20       4  681275       2.3763   -0.00015148       2.3765
A3GALT2            1   33772367   33786699     10       2  685148       4.1199   -0.00015148       4.1201
PHC2               1   33789224   33841194     45       6  689171       3.7563   -0.00015148       3.7564
ZSCAN20            1   33938232   33962105     20       3  686941     -0.71376   -0.00015148     -0.71361
CSMD2              1   33979609   34631443    708      98  680649       3.2231   -0.00015148       3.2232
HMGB4              1   34326076   34330392      3       2  688804       4.2513   -0.00015148       4.2515
C1orf94            1   34632624   34684732     62       9  686065      -1.0265   -0.00015148      -1.0263
GJA4               1   35258559   35261351      1       1  508825       1.9952   -0.00015148       1.9953
SMIM12             1   35315963   35325417      4       2  645680     -0.52215   -0.00015148       -0.522
DLGAP3             1   35331037   35391083     23      10  644907      -3.1146   -0.00015148      -3.1144
ZMYM6NB            1   35447127   35450948      1       1  633929      -1.3209   -0.00015148      -1.3208
ZMYM6              1   35451766   35497569     21       1  682084      -2.4831   -0.00015148       -2.483
ZMYM1              1   35525387   35581460     11       2  677233      -2.8167   -0.00015148      -2.8166
SFPQ               1   35641981   35658766      5       1  687646     -0.53952   -0.00015148     -0.53937
ZMYM4              1   35734444   35887545     51       3  672088      0.56071   -0.00015148      0.56086
KIAA0319L          1   35899091   36023037     33       4  664296    -0.034707   -0.00015148    -0.034556
NCDN               1   36023311   36032380      2       1  681540      0.42892   -0.00015148      0.42907
TFAP2E             1   36038971   36060929      1       1  636912      0.27544   -0.00015148      0.27559
PSMB2              1   36040259   36107445      6       1  662053    -0.011722   -0.00015148    -0.011571
C1orf216           1   36179477   36184790      2       1  635630       1.2499   -0.00015148       1.2501
CLSPN              1   36185819   36235568     12       2  692458        1.375   -0.00015148       1.3752
AGO4               1   36273231   36323491     15       4  682051       1.7732   -0.00015148       1.7733
AGO1               1   36335412   36395211     10       1  684622      0.33622   -0.00015148      0.33637
AGO3               1   36396364   36522360     17       2  679888      -0.5497   -0.00015148     -0.54955
TEKT2              1   36549676   36553877      2       1  690971     -0.78847   -0.00015148     -0.78832
ADPRHL2            1   36554453   36559533      1       1  692328       1.9806   -0.00015148       1.9807
COL8A2             1   36560840   36591305     12       2  676809      0.29379   -0.00015148      0.29394
TRAPPC3            1   36602170   36621654      7       2  663940       1.2292   -0.00015148       1.2293
MAP7D1             1   36621751   36646450      6       1  681122       1.8335   -0.00015148       1.8337
THRAP3             1   36690017   36770958     16       2  687793     -0.15146   -0.00015148     -0.15131
SH3D21             1   36771889   36793544      3       2  669569     -0.14722   -0.00015148     -0.14707
EVA1B              1   36787631   36790567      1       1  692544     0.054573   -0.00015148     0.054724
STK40              1   36805225   36851525     22       5  685737      -1.3991   -0.00015148      -1.3989
LSM10              1   36859031   36863493      8       2  679626      -1.9723   -0.00015148      -1.9722
OSCP1              1   36883507   36916086     32       4  688820      -1.1852   -0.00015148       -1.185
MRPS15             1   36921362   36930040     16       4  676701     -0.94158   -0.00015148     -0.94143
CSF3R              1   36931644   36948915     18       6  657271     -0.83764   -0.00015148     -0.83749
GRIK3              1   37261128   37499844    159      21  676716      -1.0255   -0.00015148      -1.0253
ZC3H12A            1   37940119   37949978      2       1  680843       2.2334   -0.00015148       2.2335
MEAF6              1   37955561   37980420     16       4  685377      0.36477   -0.00015148      0.36492
SNIP1              1   38000050   38019945      8       3  669865      -1.2618   -0.00015148      -1.2617
DNALI1             1   38022520   38032458      9       3  695697       3.6545   -0.00015148       3.6547
GNL2               1   38032413   38061586     12       4  694070       1.8448   -0.00015148       1.8449
RSPO1              1   38076821   38100595     12       4  680549       2.0752   -0.00015148       2.0754
C1orf109           1   38147242   38158007     15       2  674828     -0.27431   -0.00015148     -0.27416
CDCA8              1   38158073   38175391     20       4  673361     -0.50415   -0.00015148       -0.504
EPHA10             1   38181646   38230824     64       9  686917       -1.396   -0.00015148      -1.3958
MANEAL             1   38259721   38267278      2       1  664070     -0.98599   -0.00015148     -0.98584
YRDC               1   38268614   38273865      1       1  680236      -2.0001   -0.00015148      -1.9999
